Modes	Outlets	Supercatchment	StreamID
1330	2715	6	53
1866	2752	6	53
2064	2843	6	53
786	1820	6	54
300	1886	6	54
504	1996	6	54
1094	2006	6	54
1272	2685	6	54
2344	2921	6	54
300	1886	6	55
504	1996	6	55
1550	2493	6	55
2290	2576	6	55
300	1886	6	56
504	1996	6	56
2087	2406	6	56
300	1886	6	57
505	1996	6	57
1630	2121	6	57
2045	2490	6	57
300	1886	6	60
504	1996	6	60
1702	2272	6	60
1246	2502	6	60
1454	2549	6	60
2064	2632	6	60
300	1886	6	61
504	1996	6	61
1520	2369	6	61
2266	2508	6	61
2419	2717	6	61
300	1886	6	62
503	1996	6	62
1239	2502	6	62
1454	2549	6	62
1702	2597	6	62
2443	2683	6	62
300	1886	6	63
504	1996	6	63
1520	2369	6	63
2389	2908	6	63
2511	3009	6	63
2980	3188	6	63
300	1886	6	66
505	1996	6	66
1197	2485	6	66
1808	2503	6	66
1454	2549	6	66
2144	2708	6	66
300	1886	6	67
506	1996	6	67
1874	2455	6	67
1200	2485	6	67
2103	2907	6	67
2430	3029	6	67
300	1886	6	68
504	1996	6	68
1161	2286	6	68
1424	2959	6	68
300	1886	6	69
503	1996	6	69
1134	2285	6	69
1424	2963	6	69
1903	3080	6	69
2681	3313	6	69
300	1886	6	70
503	1996	6	70
1212	2485	6	70
1454	2584	6	70
1898	2927	6	70
300	1886	6	71
504	1996	6	71
1520	2369	6	71
1753	2554	6	71
1909	2691	6	71
2541	2863	6	71
2646	3024	6	71
300	1886	6	72
503	1996	6	72
1520	2369	6	72
1746	2510	6	72
300	1886	6	73
502	1996	6	73
1204	2485	6	73
1760	2978	6	73
2576	3239	6	73
300	1886	6	74
503	1996	6	74
1134	2285	6	74
1606	2723	6	74
1424	2966	6	74
2021	3111	6	74
2845	3247	6	74
3075	3363	6	74
300	1886	6	75
504	1996	6	75
1161	2286	6	75
2013	2658	6	75
1606	2723	6	75
2370	2879	6	75
1424	2966	6	75
2622	3113	6	75
2974	3261	6	75
300	1886	6	76
502	1996	6	76
1204	2485	6	76
1817	2611	6	76
2145	2967	6	76
2023	3441	6	76
2495	3499	6	76
300	1886	6	77
503	1996	6	77
1212	2485	6	77
2001	3433	6	77
2559	3552	6	77
3567	3756	6	77
300	1886	6	78
504	1996	6	78
1212	2485	6	78
1445	2951	6	78
300	1886	6	79
504	1996	6	79
1212	2485	6	79
1445	2950	6	79
2846	3325	6	79
300	1886	6	80
504	1996	6	80
1212	2485	6	80
1804	2978	6	80
2289	3161	6	80
2827	3324	6	80
300	1886	6	81
503	1996	6	81
1212	2485	6	81
1746	2979	6	81
2991	3300	6	81
316	1232	7	2
1012	1407	7	2
1243	1640	7	2
616	1257	7	7
1029	1497	7	7
924	1541	7	7
1247	1635	7	7
1477	1731	7	7
311	1823	7	7
595	1592	7	8
1455	1758	7	8
1546	1810	7	8
329	1825	7	8
562	1512	7	9
1064	1745	7	9
311	1823	7	9
1472	1964	7	9
541	1538	7	10
688	1811	7	10
329	1825	7	10
1207	1955	7	10
1697	2121	7	10
742	1378	7	11
893	1972	7	11
1872	2068	7	11
