Modes	Outlets	Supercatchment	StreamID
1520	1790	2	81
1675	2164	2	81
2191	2282	2	81
194	1442	2	83
763	1510	2	83
1125	1605	2	83
1458	1753	2	83
1637	2072	2	83
194	1442	2	84
765	1510	2	84
1095	1605	2	84
1483	1856	2	84
1638	1934	2	84
194	1442	2	85
772	1483	2	85
194	1442	2	86
763	1483	2	86
1509	2278	2	86
194	1442	2	87
762	1484	2	87
1451	2256	2	87
194	1442	2	88
763	1485	2	88
1469	2099	2	88
194	1442	2	89
769	1510	2	89
1132	1588	2	89
1625	1703	2	89
194	1422	2	90
1067	1547	2	90
194	1422	2	91
1047	1547	2	91
1464	1712	2	91
194	1442	2	92
769	1510	2	92
1362	1516	2	92
1104	1604	2	92
1598	1825	2	92
194	1442	2	93
769	1510	2	93
1362	1516	2	93
1104	1605	2	93
1519	1771	2	93
949	1356	2	94
194	1442	2	94
769	1510	2	94
1180	1718	2	94
957	1356	2	95
194	1442	2	95
763	1510	2	95
1161	1718	2	95
194	1442	2	96
765	1510	2	96
1095	1605	2	96
1452	2226	2	96
194	1442	2	97
765	1510	2	97
1348	1539	2	97
1128	1605	2	97
1699	2098	2	97
194	1442	2	98
765	1510	2	98
1355	1545	2	98
1095	1605	2	98
1534	1991	2	98
1710	2291	2	98
194	1442	2	99
763	1510	2	99
1125	1605	2	99
1740	1995	2	99
1904	2077	2	99
2008	2209	2	99
1435	2235	2	99
194	1442	2	100
763	1510	2	100
1367	1545	2	100
1107	1604	2	100
1602	1837	2	100
1841	2138	2	100
2157	2229	2	100
194	1441	2	101
760	1510	2	101
1344	1535	2	101
1113	1604	2	101
1627	1944	2	101
1801	2310	2	101
194	1442	2	102
763	1510	2	102
1107	1604	2	102
1572	1701	2	102
1686	1732	2	102
194	1442	2	103
763	1510	2	103
1125	1605	2	103
1585	1945	2	103
1432	2215	2	103
1974	2217	2	103
194	1442	2	104
763	1510	2	104
1125	1605	2	104
1395	1831	2	104
1608	2159	2	104
1890	2228	2	104
2252	2365	2	104
194	1442	2	105
763	1510	2	105
1128	1605	2	105
1672	1851	2	105
194	1442	2	106
765	1510	2	106
1124	1605	2	106
1611	1764	2	106
194	1442	2	107
765	1510	2	107
1121	1605	2	107
1452	2191	2	107
194	1441	2	110
762	1510	2	110
1121	1604	2	110
1447	2215	2	110
2063	2240	2	110
1908	2269	2	110
2170	2378	2	110
194	1441	2	111
762	1510	2	111
1121	1604	2	111
1406	1831	2	111
1550	2077	2	111
194	1442	2	112
765	1510	2	112
1121	1605	2	112
1395	1833	2	112
1576	2083	2	112
1915	2310	2	112
2144	2479	2	112
2534	2747	2	112
194	1441	2	113
760	1510	2	113
1113	1604	2	113
1417	1843	2	113
1567	2084	2	113
1823	2413	2	113
2100	2494	2	113
2360	2723	2	113
194	1442	2	114
765	1510	2	114
1121	1605	2	114
1395	1833	2	114
1555	2083	2	114
1685	2197	2	114
2066	2422	2	114
194	1441	2	115
760	1510	2	115
1113	1604	2	115
1419	1844	2	115
1573	2084	2	115
1676	2187	2	115
2088	2368	2	115
194	1442	2	116
763	1510	2	116
1121	1605	2	116
1452	2215	2	116
2121	2574	2	116
2348	2699	2	116
194	1441	2	117
762	1510	2	117
1121	1605	2	117
1452	2215	2	117
2161	2554	2	117
2067	2671	2	117
2272	2724	2	117
194	1442	2	118
762	1510	2	118
1121	1605	2	118
1452	2215	2	118
1908	2245	2	118
2273	2523	2	118
228	589	3	3
474	773	3	3
207	703	3	6
504	1146	3	6
709	1187	3	6
464	1013	3	7
627	1093	3	7
206	703	3	8
362	900	3	8
507	920	3	8
772	1147	3	8
1159	1420	3	8
1432	1538	3	8
362	900	3	9
501	1113	3	9
1077	1247	3	9
362	900	3	10
585	1461	3	10
1193	1717	3	10
1434	1838	3	10
1809	1870	3	10
299	630	4	2
626	974	4	2
965	1032	4	2
497	938	4	3
758	1233	4	3
197	1188	4	5
728	1270	4	5
1245	1358	4	5
197	1188	4	6
705	1270	4	6
1245	1358	4	6
197	1188	4	9
799	1314	4	9
1299	1635	4	9
1424	1737	4	9
1666	1791	4	9
197	1188	4	10
820	1331	4	10
1031	1635	4	10
1372	2003	4	10
1669	2095	4	10
197	1188	4	11
855	1191	4	11
963	1356	4	11
1090	1453	4	11
1422	1729	4	11
197	1188	4	12
901	1551	4	12
1077	1737	4	12
1473	1917	4	12
200	1189	4	13
1098	1534	4	13
893	1551	4	13
1356	1952	4	13
1636	2039	4	13
197	1188	4	14
747	1670	4	14
1564	1750	4	14
200	1189	4	15
734	1699	4	15
1142	1805	4	15
1701	2151	4	15
2029	2265	4	15
197	1188	4	16
745	1699	4	16
1494	1887	4	16
1684	2039	4	16
247	784	5	2
577	853	5	2
732	967	5	2
864	1022	5	2
238	683	5	3
382	761	5	3
548	994	5	3
758	1115	5	3
969	1211	5	3
263	683	5	4
560	752	5	4
743	894	5	4
843	947	5	4
606	757	5	5
282	869	5	5
336	800	5	6
680	964	5	6
868	1084	5	6
984	1207	5	6
1200	1286	5	6
337	966	5	8
731	1115	5	8
908	1179	5	8
386	955	5	9
620	1129	5	9
807	1333	5	9
202	1372	5	9
963	1445	5	9
1302	1658	5	9
429	969	5	10
686	1089	5	10
880	1160	5	10
1047	1239	5	10
1262	1350	5	10
1373	1419	5	10
402	1194	5	11
828	1331	5	11
201	1372	5	11
929	1394	5	11
1066	1499	5	11
473	985	5	12
713	1050	5	12
966	1140	5	12
1080	1222	5	12
588	1244	5	14
862	1309	5	14
204	1372	5	14
1204	1419	5	14
201	1372	5	15
616	1569	5	15
903	1748	5	15
1343	1851	5	15
201	1372	5	17
745	1422	5	17
877	1662	5	17
1557	1979	5	17
311	841	5	18
635	1321	5	18
1112	1371	5	18
204	1372	5	18
875	1402	5	18
1258	1474	5	18
325	841	5	19
649	1292	5	19
202	1372	5	19
784	1384	5	19
646	1288	5	20
201	1372	5	20
1083	1481	5	20
1324	1533	5	20
1430	1646	5	20
626	1262	5	21
202	1372	5	21
1018	1602	5	21
1593	1688	5	21
791	1362	5	22
201	1372	5	22
1265	1663	5	22
1518	1823	5	22
202	1372	5	23
816	1443	5	23
1413	1506	5	23
201	1372	5	24
818	1577	5	24
539	1694	5	24
1133	1723	5	24
1383	1874	5	24
1836	2063	5	24
1541	2070	5	24
198	1372	5	29
866	1389	5	29
1512	2031	5	29
201	1372	5	30
539	1694	5	30
831	1818	5	30
1575	2077	5	30
201	1372	5	31
876	1389	5	31
1211	1827	5	31
1726	1954	5	31
1859	2066	5	31
198	1372	5	32
842	1389	5	32
1176	1939	5	32
1491	2051	5	32
1766	2262	5	32
2065	2414	5	32
2178	2528	5	32
201	1372	5	33
1421	2024	5	33
874	2104	5	33
1699	2213	5	33
1826	2251	5	33
1178	2338	5	33
201	1372	5	34
848	1679	5	34
1622	2046	5	34
1729	2174	5	34
201	1372	5	35
977	1657	5	35
845	2104	5	35
1237	2318	5	35
201	1372	5	36
1001	1657	5	36
1265	1679	5	36
852	2104	5	36
1653	2264	5	36
201	1372	5	37
855	1389	5	37
1168	1411	5	37
1324	1725	5	37
742	1762	5	37
201	1372	5	38
849	1389	5	38
742	1711	5	38
1385	1757	5	38
1584	2018	5	38
201	1372	5	39
539	1694	5	39
823	1799	5	39
1398	1859	5	39
1646	2013	5	39
198	1372	5	40
539	1694	5	40
840	1815	5	40
1487	2019	5	40
1687	2152	5	40
198	1372	5	41
838	1679	5	41
1740	2049	5	41
2053	2150	5	41
198	1372	5	42
838	1679	5	42
1306	1820	5	42
1559	1893	5	42
1717	2229	5	42
198	1372	5	43
829	2092	5	43
1403	2278	5	43
198	1372	5	44
861	2051	5	44
2011	2346	5	44
251	711	6	2
792	971	6	2
971	1136	6	2
231	494	6	3
506	896	6	3
923	1169	6	3
1027	1269	6	3
1350	1422	6	3
227	494	6	4
332	879	6	4
580	940	6	4
844	1339	6	4
1234	1441	6	4
225	494	6	5
331	879	6	5
589	952	6	5
904	1298	6	5
1290	1473	6	5
1496	1646	6	5
1622	1748	6	5
426	708	7	3
726	874	7	3
317	601	7	4
200	1037	7	4
552	1071	7	4
706	1468	7	4
354	884	7	5
644	884	7	5
752	967	7	5
209	1037	7	5
205	769	7	6
342	828	7	6
550	903	7	6
860	1456	7	6
1525	1653	7	6
344	722	7	7
199	769	7	7
699	975	7	7
536	1055	7	7
923	1332	7	7
1386	1519	7	7
199	769	7	8
528	926	7	8
762	1086	7	8
469	827	7	9
200	1037	7	9
630	1283	7	9
1253	1495	7	9
1406	1556	7	9
200	1037	7	10
695	1081	7	10
983	1220	7	10
1166	1348	7	10
200	1037	7	13
851	1558	7	13
200	1037	7	14
691	1060	7	14
900	1123	7	14
1236	1406	7	14
804	1004	7	15
200	1037	7	15
1092	1393	7	15
1369	1588	7	15
200	1037	7	16
891	1304	7	16
608	1389	7	16
1282	1714	7	16
200	1037	7	17
609	1389	7	17
1360	1689	7	17
1480	1792	7	17
1741	1887	7	17
1847	1959	7	17
200	1037	7	18
612	1389	7	18
1291	1716	7	18
1416	1851	7	18
1597	1957	7	18
324	561	8	4
262	684	8	5
280	625	8	7
465	726	8	7
626	822	8	7
839	899	8	7
335	767	8	10
850	1049	8	10
242	478	8	11
319	538	8	12
580	654	8	12
356	613	8	14
661	727	8	14
327	689	8	15
785	873	8	15
332	663	8	16
392	865	8	17
925	1082	8	17
353	772	8	18
196	1235	8	18
706	2427	8	18
2408	2623	8	18
2676	2775	8	18
374	758	8	21
475	1007	8	21
1083	1121	8	21
203	1234	8	21
206	527	8	22
524	598	8	22
199	527	8	23
389	648	8	23
282	601	8	24
607	750	8	24
396	872	8	25
880	1100	8	25
204	514	8	26
409	578	8	26
519	755	8	26
754	878	8	26
944	1026	8	26
392	771	8	27
824	966	8	27
202	1235	8	27
257	622	8	30
427	679	8	30
257	618	8	31
618	786	8	31
260	621	8	33
427	758	8	33
282	622	8	34
495	738	8	34
261	622	8	36
465	675	8	36
811	1214	8	36
1221	1387	8	36
305	916	8	38
200	1235	8	38
937	1389	8	38
1319	1479	8	38
357	691	8	40
648	765	8	40
837	932	8	40
200	1235	8	40
336	700	8	41
685	840	8	41
822	934	8	41
202	1236	8	41
394	539	8	42
261	621	8	42
543	654	8	42
671	805	8	42
394	545	8	43
257	622	8	43
277	622	8	45
556	730	8	45
445	876	8	45
767	971	8	45
1006	1158	8	45
260	622	8	46
450	876	8	46
555	1326	8	46
1141	1726	8	46
1546	2135	8	46
1675	2335	8	46
1774	2553	8	46
226	477	8	47
332	681	8	47
542	693	8	47
678	1354	8	47
261	622	8	48
441	930	8	48
597	1101	8	48
1094	1173	8	48
261	612	8	49
592	793	8	49
772	1428	8	49
282	622	8	52
445	932	8	52
202	1234	8	55
555	1317	8	55
261	611	8	59
618	1137	8	60
192	1234	8	60
719	1252	8	60
1365	1698	8	60
618	855	8	61
750	1227	8	61
192	1234	8	61
1167	1546	8	61
1396	1629	8	61
445	660	8	62
202	1234	8	62
445	671	8	63
202	1234	8	63
712	1325	8	63
631	832	8	64
767	1215	8	64
202	1234	8	64
1147	1572	8	64
722	1217	8	65
202	1234	8	65
1288	1544	8	65
1597	1620	8	65
192	1234	8	66
745	1554	8	66
1586	1687	8	66
282	622	8	67
441	930	8	67
710	1118	8	67
869	1525	8	67
270	612	8	70
689	1443	8	70
1345	1538	8	70
1533	1620	8	70
703	1104	8	71
202	1234	8	71
1074	1326	8	71
465	613	8	73
261	622	8	73
707	1035	8	73
1080	1254	8	73
261	612	8	74
614	877	8	74
899	1249	8	74
1151	1442	8	74
470	791	8	75
709	969	8	75
202	1235	8	75
470	791	8	76
692	901	8	76
907	1010	8	76
202	1234	8	76
261	622	8	78
441	930	8	78
600	1137	8	78
786	1431	8	78
1481	1614	8	78
308	680	8	79
491	1279	8	79
1134	1374	8	79
1290	1443	8	79
581	901	8	80
202	1234	8	80
596	903	8	81
200	1233	8	81
305	925	8	82
703	1138	8	82
200	1235	8	82
1018	1245	8	82
1174	1489	8	82
261	622	8	83
453	932	8	83
742	944	8	83
902	1140	8	83
1031	1324	8	83
261	622	8	85
463	948	8	85
751	1500	8	85
1483	1770	8	85
689	933	8	86
202	1234	8	86
261	622	8	87
463	948	8	87
674	1136	8	87
1063	1313	8	87
470	791	8	88
837	1172	8	88
200	1234	8	88
760	988	8	89
1042	1065	8	89
200	1233	8	89
731	896	8	90
575	920	8	90
200	1234	8	90
779	909	8	91
192	1234	8	91
613	1325	8	91
261	622	8	94
463	948	8	94
596	1137	8	94
783	1313	8	94
931	1406	8	94
1334	1563	8	94
261	622	8	95
463	948	8	95
596	1137	8	95
909	1347	8	95
583	832	8	98
192	1234	8	98
793	1553	8	98
587	832	8	99
719	1112	8	99
192	1234	8	99
270	622	8	102
451	932	8	102
813	1689	8	102
1663	1955	8	102
2045	2136	8	102
412	976	8	103
200	1234	8	103
1098	1282	8	103
