Modes	Outlets	Supercatchment	StreamID
1022	1431	6	135
1222	1658	6	135
358	1833	6	135
355	900	6	136
774	1249	6	136
1244	1679	6	136
433	1092	6	137
747	1274	6	137
538	1370	6	137
1114	1419	6	137
637	1942	6	137
355	900	6	138
754	1102	6	138
1118	1218	6	138
1015	1334	6	138
1224	1336	6	138
780	1132	6	139
957	1772	6	139
355	1833	6	139
747	1313	6	140
355	1832	6	140
356	893	6	142
674	1051	6	142
1196	1394	6	142
993	1399	6	142
1356	1572	6	142
354	899	6	144
772	945	6	144
902	1524	6	144
1215	1736	6	144
1403	1756	6	144
1510	1984	6	144
356	893	6	146
673	1039	6	146
914	1406	6	146
1377	1510	6	146
1482	1589	6	146
758	1089	6	147
890	1202	6	147
1102	1407	6	147
358	1832	6	147
801	1162	6	148
355	1832	6	148
358	1832	6	149
779	1364	6	150
1294	1481	6	150
355	1832	6	150
302	1087	6	151
796	1140	6	151
899	1305	6	151
690	1362	6	151
1157	1675	6	151
1359	2095	6	151
2081	2309	6	151
381	892	6	152
905	1293	6	152
1352	1543	6	152
436	1116	6	153
804	1150	6	153
1018	1496	6	153
1279	1647	6	153
673	1691	6	153
784	1309	6	154
993	1389	6	154
1269	1552	6	154
356	1832	6	154
431	1116	6	155
664	1690	6	155
1337	1865	6	155
1486	1865	6	155
1937	2320	6	155
358	900	6	156
789	1065	6	156
980	1232	6	156
355	900	6	157
862	1206	6	157
357	894	6	159
864	989	6	159
355	893	6	160
805	994	6	160
672	1051	6	160
960	1118	6	160
1063	1219	6	160
1222	1326	6	160
354	900	6	161
925	1230	6	161
1250	1361	6	161
639	2324	6	161
961	1340	6	162
1245	1430	6	162
1427	1532	6	162
1088	1595	6	162
356	1833	6	162
620	1924	6	162
725	1386	6	163
907	1539	6	163
1251	1810	6	163
355	1832	6	163
1713	1909	6	163
356	899	6	164
913	1178	6	164
1047	1566	6	164
1562	1703	6	164
357	900	6	167
973	1152	6	167
1110	1268	6	167
355	899	6	169
776	963	6	169
972	1152	6	169
356	899	6	172
782	1017	6	172
1048	1217	6	172
357	893	6	173
839	986	6	173
678	1051	6	173
358	900	6	175
354	899	6	176
902	1168	6	176
1237	1345	6	176
1363	1537	6	176
719	1603	6	176
352	899	6	177
788	1577	6	177
1355	1793	6	177
1615	1922	6	177
539	764	6	178
355	899	6	178
855	1234	6	178
724	1297	6	178
1039	1744	6	178
536	764	6	179
356	900	6	179
724	1297	6	179
857	1367	6	179
1071	1462	6	179
1276	1630	6	179
842	1781	6	180
355	1832	6	180
354	899	6	181
895	1244	6	181
639	2324	6	181
355	893	6	182
672	1051	6	182
882	1078	6	182
1092	1478	6	182
1187	1532	6	182
1452	1712	6	182
354	900	6	183
1028	1293	6	183
880	1294	6	184
1170	1782	6	184
355	1832	6	184
885	1261	6	185
1454	1596	6	185
355	1833	6	185
620	1924	6	185
357	900	6	186
892	1295	6	186
892	1780	6	187
353	1833	6	187
1326	1895	6	187
1459	2077	6	187
686	2352	6	187
356	900	6	188
885	1059	6	188
1018	1195	6	188
1172	1431	6	188
1328	1605	6	188
1562	1765	6	188
357	900	6	189
890	1120	6	189
1110	1219	6	189
354	900	6	190
978	1124	6	190
303	1086	6	191
704	1362	6	191
1087	1382	6	193
930	1491	6	193
354	1833	6	193
696	2352	6	193
355	893	6	194
668	1051	6	194
