Modes	Outlets	Supercatchment	StreamID
1610	1851	12	36
715	1091	12	37
1011	1424	12	37
1259	1514	12	37
1464	1644	12	37
425	1764	12	37
557	1910	12	37
737	1588	12	38
415	1764	12	38
1361	1782	12	38
1810	1882	12	38
545	1909	12	38
730	1346	12	39
1305	1487	12	39
575	1762	12	39
415	1764	12	39
781	1416	12	40
1305	1610	12	40
1630	1686	12	40
427	1764	12	40
561	1910	12	40
571	1022	12	42
1090	1530	12	42
427	1764	12	42
643	1048	12	43
799	1437	12	43
1343	1634	12	43
1495	1698	12	43
425	1764	12	43
575	1762	12	44
422	1764	12	44
1309	1828	12	44
1105	1854	12	44
1723	1977	12	44
575	1762	12	45
395	1764	12	45
810	1821	12	45
1726	2080	12	45
1921	2329	12	45
2182	2391	12	45
885	1633	12	46
419	1764	12	46
548	1909	12	46
1215	2057	12	46
674	2098	12	46
1934	2144	12	46
2222	2332	12	46
758	1243	12	47
910	1704	12	47
1015	1752	12	47
575	1762	12	47
395	1764	12	47
1902	2083	12	47
839	1268	12	48
1278	1540	12	48
415	1764	12	48
630	1770	12	48
913	1208	12	49
1042	1587	12	49
1484	1758	12	49
415	1764	12	49
603	1769	12	49
1588	1891	12	49
422	1764	12	52
609	1769	12	52
971	1352	12	55
1106	1645	12	55
1252	1734	12	55
395	1764	12	55
683	1790	12	55
552	1909	12	55
1506	1961	12	55
1945	2159	12	55
1690	2193	12	55
2099	2215	12	55
1022	1378	12	58
1379	1489	12	58
1480	1633	12	58
441	1764	12	58
548	1909	12	58
676	2098	12	58
415	1764	12	62
1103	1894	12	62
1753	1999	12	62
700	2098	12	62
1881	2243	12	62
2165	2337	12	62
395	1764	12	63
1385	1807	12	63
1116	1842	12	63
548	1909	12	63
1797	2028	12	63
680	2098	12	63
1011	1215	12	64
1119	1401	12	64
395	1764	12	64
1223	1862	12	64
545	1909	12	64
1327	1962	12	64
704	2098	12	64
1762	2267	12	64
2244	2431	12	64
1011	1215	12	65
1226	1636	12	65
395	1764	12	65
1332	1803	12	65
577	1910	12	65
1833	2038	12	65
680	2098	12	65
419	1764	12	68
548	1909	12	68
1191	1930	12	68
676	2098	12	68
1631	2244	12	68
1173	1699	12	69
395	1764	12	69
545	1909	12	69
1485	2025	12	69
704	2098	12	69
1928	2263	12	69
2137	2397	12	69
964	1682	12	70
599	1762	12	70
419	1764	12	70
1183	2067	12	70
2042	2314	12	70
976	1679	12	71
575	1762	12	71
422	1764	12	71
1545	2276	12	71
1008	1635	12	72
866	1726	12	72
415	1764	12	72
671	1790	12	72
548	1909	12	72
1290	2131	12	72
1551	2234	12	72
1815	2317	12	72
599	1762	12	74
419	1764	12	74
1268	1937	12	74
1734	2292	12	74
1030	2312	12	74
1963	2472	12	74
2191	2560	12	74
2466	2706	12	74
1293	1748	12	77
395	1764	12	77
545	1909	12	77
704	2098	12	77
1689	2217	12	77
2052	2290	12	77
2314	2385	12	77
415	1764	12	78
563	1910	12	78
